,name,share_code,industry,industry_code
27,江苏长电科技股份有限公司,600584,计算机、通信和其他电子设备制造业,C39
28,方正科技集团股份有限公司,600601,计算机、通信和其他电子设备制造业,C39
29,奥瑞德光电股份有限公司,600666,计算机、通信和其他电子设备制造业,C39
30,三安光电股份有限公司,600703,计算机、通信和其他电子设备制造业,C39
31,彩虹显示器件股份有限公司,600707,计算机、通信和其他电子设备制造业,C39
32,福建实达集团股份有限公司,600734,计算机、通信和其他电子设备制造业,C39
33,闻泰科技股份有限公司,600745,计算机、通信和其他电子设备制造业,C39
34,中国船舶重工集团海洋防务与信息对抗股份有限公司,600764,计算机、通信和其他电子设备制造业,C39
35,南京熊猫电子股份有限公司,600775,计算机、通信和其他电子设备制造业,C39
36,东方通信股份有限公司,600776,计算机、通信和其他电子设备制造业,C39
37,四川长虹电器股份有限公司,600839,计算机、通信和其他电子设备制造业,C39
38,中电科芯片技术股份有限公司,600877,计算机、通信和其他电子设备制造业,C39
39,新疆众和股份有限公司,600888,计算机、通信和其他电子设备制造业,C39
40,国美通讯设备股份有限公司,600898,计算机、通信和其他电子设备制造业,C39
41,北矿科技股份有限公司,600980,计算机、通信和其他电子设备制造业,C39
42,四创电子股份有限公司,600990,计算机、通信和其他电子设备制造业,C39
43,富士康工业互联网股份有限公司,601138,计算机、通信和其他电子设备制造业,C39
44,环旭电子股份有限公司,601231,计算机、通信和其他电子设备制造业,C39
45,长飞光纤光缆股份有限公司,601869,计算机、通信和其他电子设备制造业,C39
46,宏昌电子材料股份有限公司,603002,计算机、通信和其他电子设备制造业,C39
47,苏州晶方半导体科技股份有限公司,603005,计算机、通信和其他电子设备制造业,C39
48,曙光信息产业股份有限公司,603019,计算机、通信和其他电子设备制造业,C39
49,哈尔滨威帝电子股份有限公司,603023,计算机、通信和其他电子设备制造业,C39
50,北京大豪科技股份有限公司,603025,计算机、通信和其他电子设备制造业,C39
51,南京华脉科技股份有限公司,603042,计算机、通信和其他电子设备制造业,C39
52,苏州可川电子科技股份有限公司,603052,计算机、通信和其他电子设备制造业,C39
53,博通集成电路(上海)股份有限公司,603068,计算机、通信和其他电子设备制造业,C39
54,上海剑桥科技股份有限公司,603083,计算机、通信和其他电子设备制造业,C39
55,恒银金融科技股份有限公司,603106,计算机、通信和其他电子设备制造业,C39
56,南通海星电子股份有限公司,603115,计算机、通信和其他电子设备制造业,C39
57,深圳市共进电子股份有限公司,603118,计算机、通信和其他电子设备制造业,C39
58,碳元科技股份有限公司,603133,计算机、通信和其他电子设备制造业,C39
59,深圳市汇顶科技股份有限公司,603160,计算机、通信和其他电子设备制造业,C39
60,浙江华正新材料股份有限公司,603186,计算机、通信和其他电子设备制造业,C39
61,深圳市景旺电子股份有限公司,603228,计算机、通信和其他电子设备制造业,C39
62,上海移远通信技术股份有限公司,603236,计算机、通信和其他电子设备制造业,C39
63,北京元六鸿远电子科技股份有限公司,603267,计算机、通信和其他电子设备制造业,C39
64,嘉兴斯达半导体股份有限公司,603290,计算机、通信和其他电子设备制造业,C39
65,四川福蓉科技股份公司,603327,计算机、通信和其他电子设备制造业,C39
66,广东依顿电子科技股份有限公司,603328,计算机、通信和其他电子设备制造业,C39
67,苏州易德龙科技股份有限公司,603380,计算机、通信和其他电子设备制造业,C39
68,广东骏亚电子科技股份有限公司,603386,计算机、通信和其他电子设备制造业,C39
69,广州通达汽车电气股份有限公司,603390,计算机、通信和其他电子设备制造业,C39
70,恒为科技(上海)股份有限公司,603496,计算机、通信和其他电子设备制造业,C39
71,上海韦尔半导体股份有限公司,603501,计算机、通信和其他电子设备制造业,C39
72,北京淳中科技股份有限公司,603516,计算机、通信和其他电子设备制造业,C39
73,多伦科技股份有限公司,603528,计算机、通信和其他电子设备制造业,C39
74,浙江东尼电子股份有限公司,603595,计算机、通信和其他电子设备制造业,C39
75,上海徕木电子股份有限公司,603633,计算机、通信和其他电子设备制造业,C39
76,苏州科达科技股份有限公司,603660,计算机、通信和其他电子设备制造业,C39
77,福建火炬电子科技股份有限公司,603678,计算机、通信和其他电子设备制造业,C39
78,天津七一二通信广播股份有限公司,603712,计算机、通信和其他电子设备制造业,C39
79,泰晶科技股份有限公司,603738,计算机、通信和其他电子设备制造业,C39
80,江西沃格光电股份有限公司,603773,计算机、通信和其他电子设备制造业,C39
81,瑞斯康达科技发展股份有限公司,603803,计算机、通信和其他电子设备制造业,C39
82,苏州春秋电子科技股份有限公司,603890,计算机、通信和其他电子设备制造业,C39
83,瑞芯微电子股份有限公司,603893,计算机、通信和其他电子设备制造业,C39
84,广东世运电路科技股份有限公司,603920,计算机、通信和其他电子设备制造业,C39
85,福建睿能科技股份有限公司,603933,计算机、通信和其他电子设备制造业,C39
86,博敏电子股份有限公司,603936,计算机、通信和其他电子设备制造业,C39
87,兆易创新科技集团股份有限公司,603986,计算机、通信和其他电子设备制造业,C39
88,湖南艾华集团股份有限公司,603989,计算机、通信和其他电子设备制造业,C39
89,常州澳弘电子股份有限公司,605058,计算机、通信和其他电子设备制造业,C39
90,无锡新洁能股份有限公司,605111,计算机、通信和其他电子设备制造业,C39
91,厦门力鼎光电股份有限公司,605118,计算机、通信和其他电子设备制造业,C39
92,伟时电子股份有限公司,605218,计算机、通信和其他电子设备制造业,C39
93,江苏协和电子股份有限公司,605258,计算机、通信和其他电子设备制造业,C39
94,杭州立昂微电子股份有限公司,605358,计算机、通信和其他电子设备制造业,C39
95,南京冠石科技股份有限公司,605588,计算机、通信和其他电子设备制造业,C39
96,烟台睿创微纳技术股份有限公司,688002,计算机、通信和其他电子设备制造业,C39
97,深圳光峰科技股份有限公司,688007,计算机、通信和其他电子设备制造业,C39
98,澜起科技股份有限公司,688008,计算机、通信和其他电子设备制造业,C39
99,哈尔滨新光光电科技股份有限公司,688011,计算机、通信和其他电子设备制造业,C39
100,安集微电子科技(上海)股份有限公司,688019,计算机、通信和其他电子设备制造业,C39
101,广州方邦电子股份有限公司,688020,计算机、通信和其他电子设备制造业,C39
102,深圳市杰普特光电股份有限公司,688025,计算机、通信和其他电子设备制造业,C39
103,科大国盾量子技术股份有限公司,688027,计算机、通信和其他电子设备制造业,C39
104,烟台德邦科技股份有限公司,688035,计算机、通信和其他电子设备制造业,C39
105,深圳传音控股股份有限公司,688036,计算机、通信和其他电子设备制造业,C39
106,海光信息技术股份有限公司,688041,计算机、通信和其他电子设备制造业,C39
107,龙芯中科技术股份有限公司,688047,计算机、通信和其他电子设备制造业,C39
108,苏州长光华芯光电技术股份有限公司,688048,计算机、通信和其他电子设备制造业,C39
109,炬芯科技股份有限公司,688049,计算机、通信和其他电子设备制造业,C39
110,昆山龙腾光电股份有限公司,688055,计算机、通信和其他电子设备制造业,C39
111,上海灿瑞科技股份有限公司,688061,计算机、通信和其他电子设备制造业,C39
112,杭州美迪凯光电科技股份有限公司,688079,计算机、通信和其他电子设备制造业,C39
113,北京映翰通网络技术股份有限公司,688080,计算机、通信和其他电子设备制造业,C39
114,武汉兴图新科电子股份有限公司,688081,计算机、通信和其他电子设备制造业,C39
115,广东紫晶信息存储技术股份有限公司,688086,计算机、通信和其他电子设备制造业,C39
116,苏州世华新材料科技股份有限公司,688093,计算机、通信和其他电子设备制造业,C39
117,威胜信息技术股份有限公司,688100,计算机、通信和其他电子设备制造业,C39
118,昆山国力电子科技股份有限公司,688103,计算机、通信和其他电子设备制造业,C39
119,上海安路信息科技股份有限公司,688107,计算机、通信和其他电子设备制造业,C39
120,东芯半导体股份有限公司,688110,计算机、通信和其他电子设备制造业,C39
121,聚辰半导体股份有限公司,688123,计算机、通信和其他电子设备制造业,C39
122,上海硅产业集团股份有限公司,688126,计算机、通信和其他电子设备制造业,C39
123,邦彦技术股份有限公司,688132,计算机、通信和其他电子设备制造业,C39
124,广东利扬芯片测试股份有限公司,688135,计算机、通信和其他电子设备制造业,C39
125,深圳清溢光电股份有限公司,688138,计算机、通信和其他电子设备制造业,C39
126,杰华特微电子股份有限公司,688141,计算机、通信和其他电子设备制造业,C39
127,武汉长盈通光电技术股份有限公司,688143,计算机、通信和其他电子设备制造业,C39
128,陕西莱特光电材料股份有限公司,688150,计算机、通信和其他电子设备制造业,C39
129,唯捷创芯(天津)电子技术股份有限公司,688153,计算机、通信和其他电子设备制造业,C39
130,深圳市有方科技股份有限公司,688159,计算机、通信和其他电子设备制造业,C39
131,西安炬光科技股份有限公司,688167,计算机、通信和其他电子设备制造业,C39
132,北京燕东微电子股份有限公司,688172,计算机、通信和其他电子设备制造业,C39
133,珠海高凌信息科技股份有限公司,688175,计算机、通信和其他电子设备制造业,C39
134,北京八亿时空液晶科技股份有限公司,688181,计算机、通信和其他电子设备制造业,C39
135,江苏灿勤科技股份有限公司,688182,计算机、通信和其他电子设备制造业,C39
136,生益电子股份有限公司,688183,计算机、通信和其他电子设备制造业,C39
137,浙江帕瓦新能源股份有限公司,688184,计算机、通信和其他电子设备制造业,C39
138,腾景科技股份有限公司,688195,计算机、通信和其他电子设备制造业,C39
139,无锡市德科立光电子技术股份有限公司,688205,计算机、通信和其他电子设备制造业,C39
140,深圳市道通科技股份有限公司,688208,计算机、通信和其他电子设备制造业,C39
141,深圳英集芯科技股份有限公司,688209,计算机、通信和其他电子设备制造业,C39
142,深圳市泛海统联精密制造股份有限公司,688210,计算机、通信和其他电子设备制造业,C39
143,思特威(上海)电子科技股份有限公司,688213,计算机、通信和其他电子设备制造业,C39
144,气派科技股份有限公司,688216,计算机、通信和其他电子设备制造业,C39
145,翱捷科技股份有限公司,688220,计算机、通信和其他电子设备制造业,C39
146,上海芯导电子科技股份有限公司,688230,计算机、通信和其他电子设备制造业,C39
147,山东天岳先进科技股份有限公司,688234,计算机、通信和其他电子设备制造业,C39
148,苏州昀冢电子科技股份有限公司,688260,计算机、通信和其他电子设备制造业,C39
149,苏州东微半导体股份有限公司,688261,计算机、通信和其他电子设备制造业,C39
150,浙江臻镭科技股份有限公司,688270,计算机、通信和其他电子设备制造业,C39
151,北京富吉瑞光电科技股份有限公司,688272,计算机、通信和其他电子设备制造业,C39
152,北京理工导航控制科技股份有限公司,688282,计算机、通信和其他电子设备制造业,C39
153,苏州敏芯微电子技术股份有限公司,688286,计算机、通信和其他电子设备制造业,C39
154,杭州鸿泉物联网技术股份有限公司,688288,计算机、通信和其他电子设备制造业,C39
155,嘉兴中润光学科技股份有限公司,688307,计算机、通信和其他电子设备制造业,C39
156,成都盟升电子技术股份有限公司,688311,计算机、通信和其他电子设备制造业,C39
157,河南仕佳光子科技股份有限公司,688313,计算机、通信和其他电子设备制造业,C39
158,奥比中光科技集团股份有限公司,688322,计算机、通信和其他电子设备制造业,C39
159,北京经纬恒润科技股份有限公司,688326,计算机、通信和其他电子设备制造业,C39
160,深圳市中科蓝讯科技股份有限公司,688332,计算机、通信和其他电子设备制造业,C39
161,甬矽电子(宁波)股份有限公司,688362,计算机、通信和其他电子设备制造业,C39
162,江苏菲沃泰纳米科技股份有限公司,688371,计算机、通信和其他电子设备制造业,C39
163,上海伟测半导体科技股份有限公司,688372,计算机、通信和其他电子设备制造业,C39
164,南京国博电子股份有限公司,688375,计算机、通信和其他电子设备制造业,C39
165,中微半导体(深圳)股份有限公司,688380,计算机、通信和其他电子设备制造业,C39
166,江苏帝奥微电子股份有限公司,688381,计算机、通信和其他电子设备制造业,C39
167,上海复旦微电子集团股份有限公司,688385,计算机、通信和其他电子设备制造业,C39
168,中信科移动通信技术股份有限公司,688387,计算机、通信和其他电子设备制造业,C39
169,广东嘉元科技股份有限公司,688388,计算机、通信和其他电子设备制造业,C39
170,华润微电子有限公司,688396,计算机、通信和其他电子设备制造业,C39
171,深圳市路维光电股份有限公司,688401,计算机、通信和其他电子设备制造业,C39
172,合肥新汇成微电子股份有限公司,688403,计算机、通信和其他电子设备制造业,C39
173,恒烁半导体(合肥)股份有限公司,688416,计算机、通信和其他电子设备制造业,C39
174,深圳震有科技股份有限公司,688418,计算机、通信和其他电子设备制造业,C39
175,有研半导体硅材料股份公司,688432,计算机、通信和其他电子设备制造业,C39
176,贵州振华风光半导体股份有限公司,688439,计算机、通信和其他电子设备制造业,C39
177,杭州萤石网络股份有限公司,688475,计算机、通信和其他电子设备制造业,C39
178,龙迅半导体(合肥)股份有限公司,688486,计算机、通信和其他电子设备制造业,C39
179,三未信安科技股份有限公司,688489,计算机、通信和其他电子设备制造业,C39
180,苏州清越光电科技股份有限公司,688496,计算机、通信和其他电子设备制造业,C39
181,陕西源杰半导体科技股份有限公司,688498,计算机、通信和其他电子设备制造业,C39
182,常州聚和新材料股份有限公司,688503,计算机、通信和其他电子设备制造业,C39
183,四川天微电子股份有限公司,688511,计算机、通信和其他电子设备制造业,C39
184,裕太微电子股份有限公司,688515,计算机、通信和其他电子设备制造业,C39
185,南亚新材料科技股份有限公司,688519,计算机、通信和其他电子设备制造业,C39
186,广东纳睿雷达科技股份有限公司,688522,计算机、通信和其他电子设备制造业,C39
187,深圳佰维存储科技股份有限公司,688525,计算机、通信和其他电子设备制造业,C39
188,苏州上声电子股份有限公司,688533,计算机、通信和其他电子设备制造业,C39
189,上海和辉光电股份有限公司,688538,计算机、通信和其他电子设备制造业,C39
190,芯海科技(深圳)股份有限公司,688595,计算机、通信和其他电子设备制造业,C39
191,无锡力芯微电子股份有限公司,688601,计算机、通信和其他电子设备制造业,C39
192,恒玄科技(上海)股份有限公司,688608,计算机、通信和其他电子设备制造业,C39
193,广东九联科技股份有限公司,688609,计算机、通信和其他电子设备制造业,C39
194,深圳市三旺通信股份有限公司,688618,计算机、通信和其他电子设备制造业,C39
195,成都智明达电子股份有限公司,688636,计算机、通信和其他电子设备制造业,C39
196,深圳市迅捷兴科技股份有限公司,688655,计算机、通信和其他电子设备制造业,C39
197,苏州和林微纳科技股份有限公司,688661,计算机、通信和其他电子设备制造业,C39
198,广东富信科技股份有限公司,688662,计算机、通信和其他电子设备制造业,C39
199,四方光电股份有限公司,688665,计算机、通信和其他电子设备制造业,C39
200,武汉菱电汽车电控系统股份有限公司,688667,计算机、通信和其他电子设备制造业,C39
201,东莞市鼎通精密科技股份有限公司,688668,计算机、通信和其他电子设备制造业,C39
202,广东莱尔新材料科技股份有限公司,688683,计算机、通信和其他电子设备制造业,C39
203,常州银河世纪微电子股份有限公司,688689,计算机、通信和其他电子设备制造业,C39
204,极米科技股份有限公司,688696,计算机、通信和其他电子设备制造业,C39
205,江苏宏微科技股份有限公司,688711,计算机、通信和其他电子设备制造业,C39
206,格科微有限公司,688728,计算机、通信和其他电子设备制造业,C39
207,普冉半导体(上海)股份有限公司,688766,计算机、通信和其他电子设备制造业,C39
208,成都国光电气股份有限公司,688776,计算机、通信和其他电子设备制造业,C39
209,深圳市科思科技股份有限公司,688788,计算机、通信和其他电子设备制造业,C39
210,上海艾为电子技术股份有限公司,688798,计算机、通信和其他电子设备制造业,C39
211,苏州瑞可达连接系统股份有限公司,688800,计算机、通信和其他电子设备制造业,C39
212,中芯国际集成电路制造有限公司,688981,计算机、通信和其他电子设备制造业,C39
213,九号有限公司,689009,计算机、通信和其他电子设备制造业,C39
